,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,counter,name
815329,2008,2,2,6,758.0,800,1128.0,1130,UA,163,N541UA,390.0,390.0,366.0,-2.0,-2.0,BOS,LAX,2611,8.0,16.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815336,2008,2,9,6,759.0,800,1135.0,1130,UA,163,N536UA,396.0,390.0,358.0,5.0,-1.0,BOS,LAX,2611,20.0,18.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815343,2008,2,16,6,633.0,625,940.0,946,UA,163,N559UA,367.0,381.0,348.0,-6.0,8.0,BOS,LAX,2611,5.0,14.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815350,2008,2,23,6,626.0,625,947.0,946,UA,163,N559UA,381.0,381.0,342.0,1.0,1.0,BOS,LAX,2611,6.0,33.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815360,2008,2,16,6,1325.0,1330,2147.0,2156,UA,164,N429UA,322.0,326.0,300.0,-9.0,-5.0,LAX,BOS,2611,6.0,16.0,0,,0,,,,,,32611,Los Angeles International Airport
815367,2008,2,23,6,1336.0,1330,2213.0,2156,UA,164,N456UA,337.0,326.0,287.0,17.0,6.0,LAX,BOS,2611,6.0,44.0,0,,0,6.0,0.0,11.0,0.0,0.0,32611,Los Angeles International Airport
815377,2008,2,16,6,1751.0,1756,2007.0,2009,UA,165,N330UA,256.0,253.0,240.0,-2.0,-5.0,BWI,DEN,1491,8.0,8.0,0,,0,,,,,,16507,Baltimore/Washington International Thurgood Marshal Airport
815384,2008,2,23,6,1746.0,1756,1942.0,2009,UA,165,N942UA,236.0,253.0,219.0,-27.0,-10.0,BWI,DEN,1491,8.0,9.0,0,,0,,,,,,16507,Baltimore/Washington International Thurgood Marshal Airport
815404,2008,2,16,6,2041.0,2045,2201.0,2224,UA,165,N325UA,140.0,159.0,127.0,-23.0,-4.0,DEN,SJC,948,4.0,9.0,0,,0,,,,,,36858,Denver International Airport
815411,2008,2,23,6,2041.0,2045,2235.0,2224,UA,165,N302UA,174.0,159.0,161.0,11.0,-4.0,DEN,SJC,948,3.0,10.0,0,,0,,,,,,36858,Denver International Airport
815419,2008,2,2,6,2235.0,2225,632.0,646,UA,166,N843UA,297.0,321.0,278.0,-14.0,10.0,LAX,BOS,2611,4.0,15.0,0,,0,,,,,,32611,Los Angeles International Airport
815426,2008,2,9,6,2246.0,2225,651.0,646,UA,166,N827UA,305.0,321.0,286.0,5.0,21.0,LAX,BOS,2611,5.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
815433,2008,2,16,6,2244.0,2244,703.0,701,UA,166,N545UA,319.0,317.0,298.0,2.0,0.0,LAX,BOS,2611,6.0,15.0,0,,0,,,,,,32611,Los Angeles International Airport
815440,2008,2,23,6,2249.0,2244,654.0,701,UA,166,N545UA,305.0,317.0,290.0,-7.0,5.0,LAX,BOS,2611,4.0,11.0,0,,0,,,,,,32611,Los Angeles International Airport
815448,2008,2,2,6,1804.0,1805,2155.0,2135,UA,167,N521UA,411.0,390.0,385.0,20.0,-1.0,BOS,LAX,2611,6.0,20.0,0,,0,0.0,0.0,20.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815455,2008,2,9,6,1759.0,1805,2152.0,2135,UA,167,N580UA,413.0,390.0,374.0,17.0,-6.0,BOS,LAX,2611,14.0,25.0,0,,0,0.0,0.0,17.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815462,2008,2,16,6,1754.0,1755,2127.0,2119,UA,167,N593UA,393.0,384.0,360.0,8.0,-1.0,BOS,LAX,2611,12.0,21.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815469,2008,2,23,6,1804.0,1755,2122.0,2119,UA,167,N528UA,378.0,384.0,360.0,3.0,9.0,BOS,LAX,2611,5.0,13.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815477,2008,2,2,6,1449.0,1502,1620.0,1650,UA,168,N938UA,91.0,108.0,80.0,-30.0,-13.0,BOI,DEN,649,4.0,7.0,0,,0,,,,,,2855,Boise Air Terminal/Gowen field
815484,2008,2,9,6,1448.0,1502,1630.0,1650,UA,168,N350UA,102.0,108.0,86.0,-20.0,-14.0,BOI,DEN,649,5.0,11.0,0,,0,,,,,,2855,Boise Air Terminal/Gowen field
815490,2008,2,16,6,1550.0,1607,1738.0,1755,UA,168,N333UA,108.0,108.0,88.0,-17.0,-17.0,BOI,DEN,649,7.0,13.0,0,,0,,,,,,2855,Boise Air Terminal/Gowen field
815497,2008,2,23,6,1559.0,1607,1732.0,1755,UA,168,N308UA,93.0,108.0,82.0,-23.0,-8.0,BOI,DEN,649,4.0,7.0,0,,0,,,,,,2855,Boise Air Terminal/Gowen field
815516,2008,2,16,6,1914.0,1856,35.0,14,UA,168,N318UA,201.0,198.0,177.0,21.0,18.0,DEN,BWI,1491,4.0,20.0,0,,0,9.0,0.0,3.0,0.0,9.0,36858,Denver International Airport
815523,2008,2,23,6,1856.0,1856,1.0,14,UA,168,N311UA,185.0,198.0,169.0,-13.0,0.0,DEN,BWI,1491,3.0,13.0,0,,0,,,,,,36858,Denver International Airport
815531,2008,2,2,6,1043.0,1050,1101.0,1115,UA,169,N378UA,78.0,85.0,54.0,-14.0,-7.0,CMH,ORD,296,4.0,20.0,0,,0,,,,,,5757,Port Columbus International Airport
815538,2008,2,9,6,1042.0,1050,1054.0,1115,UA,169,N383UA,72.0,85.0,56.0,-21.0,-8.0,CMH,ORD,296,5.0,11.0,0,,0,,,,,,5757,Port Columbus International Airport
815545,2008,2,16,6,1043.0,1049,1101.0,1114,UA,169,N826UA,78.0,85.0,53.0,-13.0,-6.0,CMH,ORD,296,4.0,21.0,0,,0,,,,,,5757,Port Columbus International Airport
815552,2008,2,23,6,1036.0,1049,1058.0,1114,UA,169,N804UA,82.0,85.0,53.0,-16.0,-13.0,CMH,ORD,296,7.0,22.0,0,,0,,,,,,5757,Port Columbus International Airport
815575,2008,2,2,6,630.0,610,1014.0,950,UA,171,N562UA,404.0,400.0,385.0,24.0,20.0,BOS,SFO,2704,9.0,10.0,0,,0,20.0,0.0,4.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815582,2008,2,9,6,604.0,610,945.0,950,UA,171,N503UA,401.0,400.0,366.0,-5.0,-6.0,BOS,SFO,2704,4.0,31.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815589,2008,2,16,6,603.0,600,933.0,940,UA,171,N590UA,390.0,400.0,365.0,-7.0,3.0,BOS,SFO,2704,5.0,20.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815596,2008,2,23,6,1041.0,600,1418.0,940,UA,171,N544UA,397.0,400.0,369.0,278.0,281.0,BOS,SFO,2704,6.0,22.0,0,,0,278.0,0.0,0.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815604,2008,2,2,6,835.0,831,1649.0,1704,UA,172,N521UA,314.0,333.0,285.0,-15.0,4.0,SFO,BOS,2704,6.0,23.0,0,,0,,,,,,20443,San Francisco International Airport
815611,2008,2,9,6,821.0,831,1639.0,1704,UA,172,N580UA,318.0,333.0,296.0,-25.0,-10.0,SFO,BOS,2704,6.0,16.0,0,,0,,,,,,20443,San Francisco International Airport
815618,2008,2,16,6,830.0,835,1640.0,1708,UA,172,N668UA,310.0,333.0,293.0,-28.0,-5.0,SFO,BOS,2704,4.0,13.0,0,,0,,,,,,20443,San Francisco International Airport
815625,2008,2,23,6,837.0,835,1717.0,1708,UA,172,N556UA,340.0,333.0,302.0,9.0,2.0,SFO,BOS,2704,8.0,30.0,0,,0,,,,,,20443,San Francisco International Airport
815633,2008,2,2,6,813.0,815,1159.0,1155,UA,173,N559UA,406.0,400.0,386.0,4.0,-2.0,BOS,SFO,2704,6.0,14.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815640,2008,2,9,6,813.0,815,1147.0,1155,UA,173,N595UA,394.0,400.0,370.0,-8.0,-2.0,BOS,SFO,2704,5.0,19.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815647,2008,2,16,6,756.0,800,1131.0,1140,UA,173,N567UA,395.0,400.0,371.0,-9.0,-4.0,BOS,SFO,2704,4.0,20.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815654,2008,2,23,6,813.0,800,1145.0,1140,UA,173,N549UA,392.0,400.0,367.0,5.0,13.0,BOS,SFO,2704,8.0,17.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815662,2008,2,2,6,1827.0,1805,2110.0,2059,UA,174,N914UA,103.0,114.0,80.0,11.0,22.0,ORD,RIC,642,4.0,19.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
815669,2008,2,9,6,1821.0,1805,2108.0,2059,UA,174,N936UA,107.0,114.0,84.0,9.0,16.0,ORD,RIC,642,2.0,21.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
815676,2008,2,16,6,1921.0,1806,2203.0,2100,UA,174,N311UA,102.0,114.0,76.0,63.0,75.0,ORD,RIC,642,2.0,24.0,0,,0,34.0,0.0,0.0,0.0,29.0,51439,Chicago O'Hare International Airport
815683,2008,2,23,6,1801.0,1806,2042.0,2100,UA,174,N929UA,101.0,114.0,85.0,-18.0,-5.0,ORD,RIC,642,4.0,12.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
815691,2008,2,2,6,1300.0,1144,2054.0,2017,UA,176,N593UA,294.0,333.0,277.0,37.0,76.0,SFO,BOS,2704,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,37.0,20443,San Francisco International Airport
815698,2008,2,9,6,1139.0,1144,1948.0,2017,UA,176,N584UA,309.0,333.0,289.0,-29.0,-5.0,SFO,BOS,2704,6.0,14.0,0,,0,,,,,,20443,San Francisco International Airport
815705,2008,2,16,6,1136.0,1135,2006.0,2008,UA,176,N506UA,330.0,333.0,303.0,-2.0,1.0,SFO,BOS,2704,9.0,18.0,0,,0,,,,,,20443,San Francisco International Airport
815712,2008,2,23,6,1143.0,1135,1959.0,2008,UA,176,N513UA,316.0,333.0,294.0,-9.0,8.0,SFO,BOS,2704,6.0,16.0,0,,0,,,,,,20443,San Francisco International Airport
815722,2008,2,16,6,957.0,1000,1327.0,1336,UA,177,N526UA,390.0,396.0,364.0,-9.0,-3.0,BOS,SFO,2704,6.0,20.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815729,2008,2,23,6,1046.0,1000,1444.0,1336,UA,177,N572UA,418.0,396.0,390.0,68.0,46.0,BOS,SFO,2704,6.0,22.0,0,,0,0.0,0.0,68.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815749,2008,2,16,6,1759.0,1803,2116.0,2139,UA,179,N668UA,377.0,396.0,351.0,-23.0,-4.0,BOS,SFO,2704,5.0,21.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815756,2008,2,23,6,1922.0,1803,2317.0,2139,UA,179,N529UA,415.0,396.0,397.0,98.0,79.0,BOS,SFO,2704,6.0,12.0,0,,0,79.0,0.0,19.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815764,2008,2,2,6,2230.0,2220,701.0,649,UA,180,N801UA,331.0,329.0,293.0,12.0,10.0,SFO,BOS,2704,8.0,30.0,0,,0,,,,,,20443,San Francisco International Airport
815771,2008,2,9,6,2208.0,2220,635.0,649,UA,180,N853UA,327.0,329.0,300.0,-14.0,-12.0,SFO,BOS,2704,8.0,19.0,0,,0,,,,,,20443,San Francisco International Airport
815778,2008,2,16,6,2211.0,2210,642.0,635,UA,180,N511UA,331.0,325.0,294.0,7.0,1.0,SFO,BOS,2704,5.0,32.0,0,,0,,,,,,20443,San Francisco International Airport
815785,2008,2,23,6,2216.0,2210,646.0,635,UA,180,N542UA,330.0,325.0,290.0,11.0,6.0,SFO,BOS,2704,4.0,36.0,0,,0,,,,,,20443,San Francisco International Airport
815803,2008,2,16,6,1942.0,1950,2059.0,2114,UA,180,N843UA,77.0,84.0,64.0,-15.0,-8.0,SNA,SFO,372,5.0,8.0,0,,0,,,,,,6845,John Wayne Airport-Orange County Airport
815809,2008,2,23,6,2024.0,1950,2228.0,2114,UA,180,N853UA,124.0,84.0,96.0,74.0,34.0,SNA,SFO,372,8.0,20.0,0,,0,0.0,0.0,74.0,0.0,0.0,6845,John Wayne Airport-Orange County Airport
815816,2008,2,2,6,1442.0,1441,1851.0,1817,UA,181,N531UA,429.0,396.0,395.0,34.0,1.0,BOS,SFO,2704,6.0,28.0,0,,0,0.0,0.0,34.0,0.0,0.0,15469,General Edward Lawrence Logan International Airport
815823,2008,2,9,6,1433.0,1441,1821.0,1817,UA,181,N594UA,408.0,396.0,380.0,4.0,-8.0,BOS,SFO,2704,5.0,23.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
815855,2008,2,16,6,1641.0,1645,1931.0,1941,UA,182,N805UA,110.0,116.0,83.0,-10.0,-4.0,ORD,ATL,606,10.0,17.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
815862,2008,2,23,6,1702.0,1645,2004.0,1941,UA,182,N805UA,122.0,116.0,98.0,23.0,17.0,ORD,ATL,606,6.0,18.0,0,,0,0.0,0.0,6.0,0.0,17.0,51439,Chicago O'Hare International Airport
815870,2008,2,2,6,601.0,600,802.0,745,UA,184,N574UA,121.0,105.0,80.0,17.0,1.0,PDX,SFO,550,8.0,33.0,0,,0,0.0,0.0,17.0,0.0,0.0,8048,Portland International Airport
815877,2008,2,9,6,555.0,600,728.0,745,UA,184,N531UA,93.0,105.0,79.0,-17.0,-5.0,PDX,SFO,550,4.0,10.0,0,,0,,,,,,8048,Portland International Airport
815884,2008,2,16,6,556.0,600,733.0,745,UA,184,N574UA,97.0,105.0,82.0,-12.0,-4.0,PDX,SFO,550,6.0,9.0,0,,0,,,,,,8048,Portland International Airport
815891,2008,2,23,6,621.0,600,807.0,745,UA,184,N547UA,106.0,105.0,86.0,22.0,21.0,PDX,SFO,550,11.0,9.0,0,,0,0.0,21.0,1.0,0.0,0.0,8048,Portland International Airport
815924,2008,2,2,6,833.0,630,1206.0,956,UA,185,N415UA,393.0,386.0,366.0,130.0,123.0,PHL,SFO,2521,7.0,20.0,0,,0,123.0,0.0,7.0,0.0,0.0,15189,Philadelphia International Airport
815931,2008,2,9,6,630.0,630,957.0,956,UA,185,N832UA,387.0,386.0,367.0,1.0,0.0,PHL,SFO,2521,4.0,16.0,0,,0,,,,,,15189,Philadelphia International Airport
815938,2008,2,16,6,635.0,638,959.0,1004,UA,185,N814UA,384.0,386.0,361.0,-5.0,-3.0,PHL,SFO,2521,3.0,20.0,0,,0,,,,,,15189,Philadelphia International Airport
815945,2008,2,23,6,639.0,638,957.0,1004,UA,185,N822UA,378.0,386.0,355.0,-7.0,1.0,PHL,SFO,2521,7.0,16.0,0,,0,,,,,,15189,Philadelphia International Airport
815953,2008,2,2,6,1548.0,1455,2338.0,2315,UA,186,N428UA,290.0,320.0,263.0,23.0,53.0,SFO,PHL,2521,4.0,23.0,0,,0,6.0,0.0,0.0,0.0,17.0,20443,San Francisco International Airport
815960,2008,2,9,6,1449.0,1455,2235.0,2315,UA,186,N814UA,286.0,320.0,272.0,-40.0,-6.0,SFO,PHL,2521,4.0,10.0,0,,0,,,,,,20443,San Francisco International Airport
815967,2008,2,16,6,1438.0,1440,2243.0,2250,UA,186,N592UA,305.0,310.0,283.0,-7.0,-2.0,SFO,PHL,2521,5.0,17.0,0,,0,,,,,,20443,San Francisco International Airport
815974,2008,2,23,6,1530.0,1440,2321.0,2250,UA,186,N572UA,291.0,310.0,275.0,31.0,50.0,SFO,PHL,2521,7.0,9.0,0,,0,0.0,0.0,0.0,0.0,31.0,20443,San Francisco International Airport
815982,2008,2,2,6,656.0,700,1004.0,956,UA,187,N663UA,368.0,356.0,344.0,8.0,-4.0,IAD,SFO,2419,7.0,17.0,0,,0,,,,,,12204,Washington Dulles International Airport
815989,2008,2,9,6,701.0,700,1006.0,956,UA,187,N652UA,365.0,356.0,332.0,10.0,1.0,IAD,SFO,2419,5.0,28.0,0,,0,,,,,,12204,Washington Dulles International Airport
815996,2008,2,16,6,738.0,704,1021.0,1000,UA,187,N648UA,343.0,356.0,325.0,21.0,34.0,IAD,SFO,2419,4.0,14.0,0,,0,21.0,0.0,0.0,0.0,0.0,12204,Washington Dulles International Airport
816003,2008,2,23,6,704.0,704,958.0,1000,UA,187,N642UA,354.0,356.0,337.0,-2.0,0.0,IAD,SFO,2419,5.0,12.0,0,,0,,,,,,12204,Washington Dulles International Airport
816011,2008,2,2,6,2228.0,2220,641.0,640,UA,188,N838UA,313.0,320.0,273.0,1.0,8.0,SFO,PHL,2521,13.0,27.0,0,,0,,,,,,20443,San Francisco International Airport
816018,2008,2,9,6,2224.0,2220,619.0,640,UA,188,N430UA,295.0,320.0,267.0,-21.0,4.0,SFO,PHL,2521,6.0,22.0,0,,0,,,,,,20443,San Francisco International Airport
816025,2008,2,16,6,2233.0,2220,651.0,640,UA,188,N848UA,318.0,320.0,288.0,11.0,13.0,SFO,PHL,2521,7.0,23.0,0,,0,,,,,,20443,San Francisco International Airport
816032,2008,2,23,6,2307.0,2220,650.0,640,UA,188,N853UA,283.0,320.0,265.0,10.0,47.0,SFO,PHL,2521,4.0,14.0,0,,0,,,,,,20443,San Francisco International Airport
816040,2008,2,2,6,847.0,813,901.0,835,UA,191,N419UA,74.0,82.0,46.0,26.0,34.0,DAY,ORD,240,2.0,26.0,0,,0,26.0,0.0,0.0,0.0,0.0,2273,James M Cox Dayton International Airport
816047,2008,2,9,6,802.0,813,820.0,835,UA,191,N835UA,78.0,82.0,58.0,-15.0,-11.0,DAY,ORD,240,5.0,15.0,0,,0,,,,,,2273,James M Cox Dayton International Airport
816052,2008,2,2,6,847.0,855,1637.0,1704,UA,192,N410UA,290.0,309.0,270.0,-27.0,-8.0,LAX,PHL,2401,7.0,13.0,0,,0,,,,,,32611,Los Angeles International Airport
816059,2008,2,9,6,857.0,855,1654.0,1704,UA,192,N827UA,297.0,309.0,274.0,-10.0,2.0,LAX,PHL,2401,5.0,18.0,0,,0,,,,,,32611,Los Angeles International Airport
816066,2008,2,16,6,904.0,904,1709.0,1713,UA,192,N415UA,305.0,309.0,275.0,-4.0,0.0,LAX,PHL,2401,6.0,24.0,0,,0,,,,,,32611,Los Angeles International Airport
816073,2008,2,23,6,904.0,904,1705.0,1713,UA,192,N404UA,301.0,309.0,275.0,-8.0,0.0,LAX,PHL,2401,10.0,16.0,0,,0,,,,,,32611,Los Angeles International Airport
816081,2008,2,2,6,718.0,705,1040.0,1010,UA,193,N829UA,382.0,365.0,350.0,30.0,13.0,PHL,LAX,2401,13.0,19.0,0,,0,13.0,0.0,17.0,0.0,0.0,15189,Philadelphia International Airport
816088,2008,2,9,6,706.0,705,1000.0,1010,UA,193,N834UA,354.0,365.0,330.0,-10.0,1.0,PHL,LAX,2401,12.0,12.0,0,,0,,,,,,15189,Philadelphia International Airport
816095,2008,2,16,6,657.0,650,946.0,955,UA,193,N428UA,349.0,365.0,328.0,-9.0,7.0,PHL,LAX,2401,7.0,14.0,0,,0,,,,,,15189,Philadelphia International Airport
816102,2008,2,23,6,656.0,650,951.0,955,UA,193,N837UA,355.0,365.0,333.0,-4.0,6.0,PHL,LAX,2401,7.0,15.0,0,,0,,,,,,15189,Philadelphia International Airport
816120,2008,2,2,6,1758.0,1800,2059.0,2111,UA,195,N410UA,361.0,371.0,340.0,-12.0,-2.0,PHL,LAX,2401,5.0,16.0,0,,0,,,,,,15189,Philadelphia International Airport
816127,2008,2,9,6,1758.0,1800,2117.0,2111,UA,195,N827UA,379.0,371.0,338.0,6.0,-2.0,PHL,LAX,2401,13.0,28.0,0,,0,,,,,,15189,Philadelphia International Airport
816134,2008,2,16,6,1815.0,1819,2104.0,2130,UA,195,N415UA,349.0,371.0,323.0,-26.0,-4.0,PHL,LAX,2401,11.0,15.0,0,,0,,,,,,15189,Philadelphia International Airport
816141,2008,2,23,6,1807.0,1819,2106.0,2130,UA,195,N404UA,359.0,371.0,336.0,-24.0,-12.0,PHL,LAX,2401,4.0,19.0,0,,0,,,,,,15189,Philadelphia International Airport
816149,2008,2,2,6,2250.0,2255,624.0,659,UA,196,N812UA,274.0,304.0,259.0,-35.0,-5.0,LAX,PHL,2401,4.0,11.0,0,,0,,,,,,32611,Los Angeles International Airport
816156,2008,2,9,6,2306.0,2255,652.0,659,UA,196,N808UA,286.0,304.0,268.0,-7.0,11.0,LAX,PHL,2401,7.0,11.0,0,,0,,,,,,32611,Los Angeles International Airport
816163,2008,2,16,6,2226.0,2214,618.0,618,UA,196,N846UA,292.0,304.0,273.0,0.0,12.0,LAX,PHL,2401,5.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
816170,2008,2,23,6,2245.0,2214,642.0,618,UA,196,N443UA,297.0,304.0,261.0,24.0,31.0,LAX,PHL,2401,5.0,31.0,0,,0,10.0,0.0,0.0,0.0,14.0,32611,Los Angeles International Airport
816178,2008,2,2,6,1254.0,1255,1523.0,1545,UA,197,N801UA,329.0,350.0,314.0,-22.0,-1.0,IAD,SEA,2306,3.0,12.0,0,,0,,,,,,12204,Washington Dulles International Airport
816185,2008,2,9,6,1247.0,1255,1540.0,1545,UA,197,N853UA,353.0,350.0,332.0,-5.0,-8.0,IAD,SEA,2306,5.0,16.0,0,,0,,,,,,12204,Washington Dulles International Airport
816192,2008,2,16,6,1224.0,1230,1510.0,1520,UA,197,N455UA,346.0,350.0,333.0,-10.0,-6.0,IAD,SEA,2306,3.0,10.0,0,,0,,,,,,12204,Washington Dulles International Airport
816199,2008,2,23,6,1554.0,1230,1810.0,1520,UA,197,N846UA,316.0,350.0,299.0,170.0,204.0,IAD,SEA,2306,4.0,13.0,0,,0,170.0,0.0,0.0,0.0,0.0,12204,Washington Dulles International Airport
816209,2008,2,16,6,1114.0,1119,1655.0,1659,UA,198,N436UA,221.0,220.0,196.0,-4.0,-5.0,PSP,ORD,1652,7.0,18.0,0,,0,,,,,,2054,Palm Springs International Airport
816216,2008,2,23,6,1117.0,1119,1643.0,1659,UA,198,N420UA,206.0,220.0,189.0,-16.0,-2.0,PSP,ORD,1652,2.0,15.0,0,,0,,,,,,2054,Palm Springs International Airport
816224,2008,2,2,6,1050.0,1054,1205.0,1222,UA,199,N819UA,135.0,148.0,112.0,-17.0,-4.0,PHL,ORD,678,4.0,19.0,0,,0,,,,,,15189,Philadelphia International Airport
816231,2008,2,9,6,1052.0,1054,1206.0,1222,UA,199,N840UA,134.0,148.0,112.0,-16.0,-2.0,PHL,ORD,678,7.0,15.0,0,,0,,,,,,15189,Philadelphia International Airport
816251,2008,2,2,6,1409.0,1410,1929.0,2004,UA,200,N816UA,200.0,234.0,185.0,-35.0,-1.0,SEA,ORD,1721,5.0,10.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
816258,2008,2,9,6,1425.0,1410,2000.0,2004,UA,200,N812UA,215.0,234.0,204.0,-4.0,15.0,SEA,ORD,1721,2.0,9.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
816265,2008,2,16,6,1410.0,1414,1952.0,2005,UA,200,N577UA,222.0,231.0,201.0,-13.0,-4.0,SEA,ORD,1721,6.0,15.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
816272,2008,2,23,6,1413.0,1414,1952.0,2005,UA,200,N506UA,219.0,231.0,205.0,-13.0,-1.0,SEA,ORD,1721,3.0,11.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
816280,2008,2,2,6,556.0,600,735.0,738,UA,201,N548UA,99.0,98.0,82.0,-3.0,-4.0,BOS,IAD,413,4.0,13.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
816287,2008,2,9,6,553.0,600,742.0,738,UA,201,N590UA,109.0,98.0,79.0,4.0,-7.0,BOS,IAD,413,5.0,25.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
816294,2008,2,16,6,558.0,600,744.0,738,UA,201,N594UA,106.0,98.0,82.0,6.0,-2.0,BOS,IAD,413,5.0,19.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
816301,2008,2,23,6,603.0,600,739.0,739,UA,201,N379UA,96.0,99.0,71.0,0.0,3.0,BOS,IAD,413,5.0,20.0,0,,0,,,,,,15469,General Edward Lawrence Logan International Airport
816311,2008,2,2,6,746.0,725,737.0,722,UA,203,N528UA,51.0,57.0,28.0,15.0,21.0,GRR,ORD,137,5.0,18.0,0,,0,15.0,0.0,0.0,0.0,0.0,2454,Gerald R. Ford International Airport
816318,2008,2,9,6,732.0,725,723.0,722,UA,203,N587UA,51.0,57.0,31.0,1.0,7.0,GRR,ORD,137,4.0,16.0,0,,0,,,,,,2454,Gerald R. Ford International Airport
816325,2008,2,16,6,757.0,741,743.0,739,UA,203,N202UA,46.0,58.0,28.0,4.0,16.0,GRR,ORD,137,4.0,14.0,0,,0,,,,,,2454,Gerald R. Ford International Airport
816332,2008,2,23,6,744.0,741,719.0,739,UA,203,N306UA,35.0,58.0,26.0,-20.0,3.0,GRR,ORD,137,4.0,5.0,0,,0,,,,,,2454,Gerald R. Ford International Airport
816373,2008,2,16,6,1215.0,1215,1645.0,1658,UA,204,N928UA,150.0,163.0,138.0,-13.0,0.0,DEN,CMH,1155,3.0,9.0,0,,0,,,,,,36858,Denver International Airport
816380,2008,2,23,6,1211.0,1215,1649.0,1658,UA,204,N203UA,158.0,163.0,142.0,-9.0,-4.0,DEN,CMH,1155,7.0,9.0,0,,0,,,,,,36858,Denver International Airport
816390,2008,2,16,6,,1955,,2317,UA,206,,,142.0,,,,DEN,ORD,888,,,1,A,0,,,,,,36858,Denver International Airport
816397,2008,2,23,6,2041.0,1955,2351.0,2317,UA,206,N339UA,130.0,142.0,116.0,34.0,46.0,DEN,ORD,888,4.0,10.0,0,,0,7.0,0.0,0.0,0.0,27.0,36858,Denver International Airport
816404,2008,2,2,6,1002.0,930,1250.0,1212,UA,207,N548UA,348.0,342.0,325.0,38.0,32.0,IAD,LAX,2288,9.0,14.0,0,,0,0.0,32.0,6.0,0.0,0.0,12204,Washington Dulles International Airport
816411,2008,2,9,6,928.0,930,1204.0,1212,UA,207,N545UA,336.0,342.0,313.0,-8.0,-2.0,IAD,LAX,2288,12.0,11.0,0,,0,,,,,,12204,Washington Dulles International Airport
816416,2008,2,2,6,1115.0,1115,1430.0,1437,UA,208,N840UA,135.0,142.0,118.0,-7.0,0.0,PDX,DEN,992,6.0,11.0,0,,0,,,,,,8048,Portland International Airport
816423,2008,2,9,6,1107.0,1115,1431.0,1437,UA,208,N504UA,144.0,142.0,123.0,-6.0,-8.0,PDX,DEN,992,10.0,11.0,0,,0,,,,,,8048,Portland International Airport
816430,2008,2,16,6,1156.0,1108,1514.0,1435,UA,208,N335UA,138.0,147.0,126.0,39.0,48.0,PDX,DEN,992,3.0,9.0,0,,0,39.0,0.0,0.0,0.0,0.0,8048,Portland International Airport
816437,2008,2,23,6,1105.0,1108,1423.0,1435,UA,208,N913UA,138.0,147.0,125.0,-12.0,-3.0,PDX,DEN,992,4.0,9.0,0,,0,,,,,,8048,Portland International Airport
816445,2008,2,2,6,1508.0,1446,1800.0,1733,UA,209,N404UA,352.0,347.0,334.0,27.0,22.0,IAD,LAX,2288,6.0,12.0,0,,0,6.0,0.0,5.0,0.0,16.0,12204,Washington Dulles International Airport
